yyyymm (YearMonth),dfy_lag1,infl_lag1,svar_lag1,de_lag1,lty_lag1,tms_lag1,tbl_lag1,dfr_lag1,dp_lag1,dy_lag1,ltr_lag1,ep_lag1,b/m_lag1,ntis_lag1,CRSP_SPvw_minus_Rfree
196212,0.0071,0,0.00127482,-0.53912859,0.0396,0.011300000000000001,0.028300000000000002,0.0041,-3.383054263,-3.286329655,0.0021,-2.843925673,0.5941783459109811,0.024810506865534907,0.013234
196301,0.0068,0,0.000543885,-0.544069682,0.0395,0.0108,0.0287,-0.0012,-3.38859879,-3.375197185,0.0035,-2.844529107,0.5916270510657875,0.019968070421955832,0.047867
196302,0.007,0,0.000699764,-0.544568692,0.0398,0.010700000000000001,0.0291,0.006,-3.433431921,-3.385472227,-0.0001,-2.888863229,0.5649849893827341,0.017136273519436432,-0.026489
196303,0.007,0,0.000392124,-0.54507172,0.04,0.0108,0.0292,0.0015,-3.401043404,-3.430319769,0.0008,-2.855971684,0.5819531179292243,0.013236789604667643,0.034281000000000006
196304,0.0069,0.003289474,0.000359924,-0.545564034,0.0401,0.011199999999999995,0.028900000000000002,0.0017,-3.432786183,-3.397936256,0.0009,-2.887222149,0.587528571,0.014380170987533612,0.04657
196305,0.0066,0,0.000322164,-0.549452019,0.0405,0.011500000000000003,0.028999999999999998,-0.0039,-3.472442583,-3.425062599,-0.0012,-2.922990564,0.5587292740699457,0.015199427376822054,0.017274
196306,0.0063,0,0.000303663,-0.553273132,0.0406,0.011299999999999994,0.029300000000000003,0.0025,-3.479007766,-3.464782776,0.0023,-2.925734634,0.5516121932430945,0.014648533019556568,-0.020905
196307,0.0061,0.003278689,0.000261092,-0.557015006,0.0407,0.010799999999999997,0.029900000000000003,0.0024,-3.450997137,-3.47140164,0.0019,-2.893982131,0.5672815753734721,0.018263202919184415,-0.004521
196308,0.0058,0.003267974,0.000529791,-0.565865301,0.0407,0.0089,0.0318,-0.0003,-3.446018938,-3.449484645,0.0031,-2.880153636,0.5766216585421969,0.009318732,0.050966
196309,0.0054,0,0.000326916,-0.574607062,0.0408,0.0076,0.0332,0.0014,-3.49210197,-3.444504198,0.0021,-2.917494908,0.5498272363297317,0.009520076,-0.013102
196310,0.0053,0,0.000329888,-0.58325151,0.041,0.0072,0.0338,-0.0027,-3.479498232,-3.490594046,0.0004,-2.896246722,0.547223625,0.010313262047910655,0.031925
196311,0.0051,0.003257329,0.000503543,-0.577788074,0.0415,0.007,0.0345,0.0075,-3.500706474,-3.468997002,-0.0026,-2.9229184,0.5309640771685447,0.010279966125778554,-0.007187
196312,0.0051,0,0.00311016,-0.572404086,0.0414,0.0062,0.0352,-0.0036,-3.479714898,-3.490309944,0.0051,-2.907310812,0.5342962212865746,0.006012545,0.023165
196401,0.005,0.003246753,0.00027358,-0.56710646,0.0417,0.0065,0.0352,-0.0028,-3.493579302,-3.46942973,-0.0006,-2.926472842,0.5255914542237368,0.00895473,0.024391
196402,0.0044,0,0.000183339,-0.573000599,0.0421,0.0069,0.0352,0.0101,-3.51286452,-3.486294497,-0.0014,-2.939863921,0.510606871,0.014293570495222549,0.014414999999999999
196403,0.0047,0,7.1700766e-05,-0.578782741,0.0424,0.0071,0.0353,0.0065,-3.515453386,-3.505636723,-0.0011,-2.936670645,0.5011622965980953,0.017407918627132556,0.014132
196404,0.0045,0,0.000114717,-0.584442979,0.0424,0.007,0.0354,-0.0099,-3.523326388,-3.508273164,0.0037,-2.938883409,0.5236754417243542,0.017783239149849746,0.003292
196405,0.0045,0,0.000254751,-0.589204691,0.0423,0.0076,0.0347,-0.0007,-3.522256448,-3.516197354,0.0047,-2.933051757,0.5253031069230485,0.020768003420401564,0.014215
196406,0.0044,0,0.000225772,-0.593881368,0.0422,0.0074,0.0348,0.0007,-3.526569331,-3.515182109,0.005,-2.932687963,0.5190357804426246,0.021179316276947458,0.015084
196407,0.0044,0.003236246,0.000397862,-0.598467054,0.0419,0.0071,0.0348,-0.0021,-3.535831108,-3.519540485,0.0069,-2.937364053,0.5122068550811786,0.020502979903268756,0.01591
196408,0.0043,0.003225806,0.000198899,-0.600819424,0.0421,0.0075,0.0346,0.0044,-3.545538197,-3.527462858,0.0008,-2.944718773,0.5063607181072405,0.021312691433144165,-0.014421
196409,0.0041,-0.003215434,0.000425926,-0.603125266,0.0423,0.0073,0.035,0.0017,-3.520876384,-3.537239394,0.002,-2.917751118,0.5079429443755367,0.020696675098255478,0.027599
196410,0.004,0.003225806,0.000170494,-0.605390369,0.0421,0.0068,0.0353,-0.0029,-3.540959324,-3.512645885,0.005,-2.935568955,0.4865371214457886,0.020403145603255735,0.005845
196411,0.0039,0,0.000187051,-0.603175773,0.0421,0.0064,0.035699999999999996,0.0007,-3.54084149,-3.532796013,0.0043,-2.937665717,0.48781325880789844,0.020115793,-0.001302
196412,0.0038,0.003215434,0.000212882,-0.600989888,0.0422,0.0058,0.0364,-0.0021,-3.52754578,-3.53274428,0.0017,-2.926555892,0.486503775,0.019167478443163972,0.002128
196501,0.0037,0,0.000351216,-0.598836501,0.0423,0.0039,0.0384,0.0058,-3.523415014,-3.519513608,0.003,-2.924578513,0.4872273002871426,0.023095369,0.031991000000000006
196502,0.0037,0,0.000165822,-0.601668652,0.0422,0.0041,0.0381,0.0041,-3.549387674,-3.516769147,0.004,-2.947719021,0.47172319074939634,0.0179038,0.000746
196503,0.0037,0,0.000393197,-0.604461793,0.0424,0.0031,0.0393,-0.0005,-3.54130383,-3.54278963,0.0014,-2.936842037,0.4713994775755965,0.014823267340740987,-0.015813
196504,0.0036,0.003205128,0.000144621,-0.607204751,0.0422,0.0029,0.0393,-0.0042,-3.520112674,-3.534745114,0.0054,-2.912907923,0.469489905,0.019134280875449588,0.032512
196505,0.0037,0.003194888,0.000162754,-0.610723073,0.0422,0.0029,0.0393,-0.0015,-3.545965663,-3.512300134,0.0036,-2.93524259,0.45255933471392484,0.014722572331669861,-0.006222
196506,0.0037,0,0.000333771,-0.614177096,0.0423,0.0034,0.038900000000000004,-0.0026,-3.530440313,-3.538213686,0.0018,-2.916263217,0.4546642847806196,0.016245056568909486,-0.05038
196507,0.0039,0.006369427,0.001829379,-0.617564499,0.0423,0.0043,0.038,-0.0044,-3.472894129,-3.522747967,0.0047,-2.85532963,0.480858956,0.017551223,0.011386
196508,0.004,0,0.000521856,-0.620794206,0.0424,0.004,0.0384,-0.0003,-3.479871232,-3.466527467,0.0022,-2.859077026,0.47338217615170003,0.015627494,0.02426
196509,0.0039,0,0.000107532,-0.62397473,0.0428,0.0044,0.0384,0.0007,-3.495820749,-3.47354863,-0.0013,-2.871846019,0.46736087784122715,0.015601188262299318,0.030266
196510,0.0039,0,0.000299084,-0.627103768,0.0433,0.0041,0.0392,0.0019,-3.521039004,-3.489534112,-0.0034,-2.893935236,0.4485374712544864,0.016895389946368976,0.025712000000000002
196511,0.0037,0.003164557,0.000188383,-0.633571449,0.0433,0.003,0.0403,0.0019,-3.540526611,-3.513548333,0.0027,-2.906955162,0.4344205990716263,0.017464193,-0.007321
196512,0.0035,0,0.000141427,-0.639902666,0.0441,0.0032,0.0409,0.0005,-3.524288663,-3.533091632,-0.0062,-2.884385997,0.44089531113012426,0.020762499843492727,0.007049
196601,0.0034,0.003154574,0.000301365,-0.646101817,0.045,0.0012,0.0438,-0.0071,-3.525819721,-3.516908556,-0.0078,-2.879717904,0.43063780616140146,0.020837518729631407,0.001905
196602,0.0032,0,0.000151802,-0.648363578,0.0457,-0.0002,0.045899999999999996,0.0126,-3.523350417,-3.518493681,-0.0104,-2.874986839,0.4243983284359081,0.020278627,-0.01625
196603,0.0034,0.006289308,0.000337065,-0.650587566,0.0477,0.0012,0.0465,0.013700000000000002,-3.498043492,-3.516077658,-0.025,-2.847455925,0.4384960447110485,0.020025974238215696,-0.026841
196604,0.004,0.003125,0.000931034,-0.652774725,0.046,0.0001,0.045899999999999996,-0.0355,-3.468766378,-3.490823244,0.0296,-2.815991653,0.49017593563805056,0.016788179507743927,0.018758
196605,0.0045,0.00623053,0.000351263,-0.65425895,0.0467,0.0005,0.0462,0.0076,-3.483089206,-3.462787882,-0.0063,-2.828830256,0.4854982435095536,0.015636251357783175,-0.05324
196606,0.005,0,0.001935492,-0.65572698,0.0473,0.0009,0.0464,0.0033,-3.421488948,-3.477149795,-0.0059,-2.765761967,0.5127422036716549,0.015945601026339906,-0.01818
196607,0.0051,0.003095975,0.000501212,-0.657172078,0.0477,0.0027,0.045,0.0046,-3.399311034,-3.415581071,-0.0016,-2.742138955,0.5209746006206183,0.017122956,-0.015629
196608,0.0052,0.00308642,0.001013784,-0.653178258,0.0482,0.0002,0.048,-0.0061,-3.378724526,-3.392268751,-0.0037,-2.725546268,0.5349430007788714,0.018641263639168074,-0.07575
196609,0.0052,0.006153846,0.003165255,-0.649222599,0.0499,0.0003,0.0496,-0.0053,-3.290791251,-3.37173149,-0.0206,-2.641568652,0.5749546555726082,0.021470271,-0.010244
196610,0.006,0,0.001600328,-0.645308121,0.048,-0.0057,0.0537,-0.0254,-3.276818245,-3.283846778,0.0332,-2.631510124,0.5854924956730645,0.016984458547554662,0.043833
196611,0.0069,0.006116208,0.002546772,-0.650035063,0.0467,-0.0068,0.0535,0.0033,-3.325577639,-3.279128871,0.0228,-2.675542576,0.561661318,0.015184079732658656,0.007223
196612,0.0078,0,0.000774402,-0.654759862,0.048,-0.0052,0.053200000000000004,0.0128,-3.331002498,-3.32789014,-0.0148,-2.676242636,0.57264493,0.017549637,-0.003674
196701,0.0079,0,0.00062696,-0.659485898,0.0455,-0.0041,0.0496,-0.0212,-3.33183112,-3.333323844,0.0413,-2.672345222,0.5769451055759905,0.017207629499393914,0.074915
196702,0.0077,0,0.000733477,-0.649984123,0.0448,-0.0024,0.0472,0.029599999999999998,-3.403624988,-3.328352856,0.0154,-2.753640865,0.5333631411123793,0.015697522,0.003914
196703,0.0079,0,0.0004124,-0.640456079,0.0465,0.0009,0.045599999999999995,0.002,-3.402119678,-3.40015878,-0.0221,-2.7616636,0.5400478930626541,0.017700931,0.037237
196704,0.0072,0.003039514,0.000501141,-0.630904872,0.0455,0.0029,0.0426,-0.0081,-3.43731869,-3.398665443,0.0198,-2.806413818,0.5495507979399062,0.014921235146063794,0.040171
196705,0.0072,0.003030303,0.000837117,-0.623538356,0.0477,0.0093,0.0384,0.022,-3.478690423,-3.43731869,-0.0291,-2.855152067,0.5305166936068224,0.015045876646046698,-0.05011
196706,0.0072,0.003021148,0.000890352,-0.616117172,0.0482,0.012199999999999996,0.036000000000000004,-0.0215,-3.424824105,-3.478690423,-0.0039,-2.808706934,0.5582011823214789,0.011464093859269761,0.016619
196707,0.0071,0.003012048,0.001070719,-0.608640501,0.0507,0.015300000000000001,0.0354,0.0089,-3.44218488,-3.424824105,-0.0312,-2.833544379,0.5532048450468463,0.010152823510070848,0.043354000000000004
196708,0.0068,0.003003003,0.000218442,-0.604465207,0.0505,0.0084,0.0421,-0.0027,-3.484233748,-3.439887521,0.0068,-2.879768541,0.5262983278775546,0.006687003,-0.009924
196709,0.0071,0.002994012,0.00029662,-0.600295078,0.0514,0.0087,0.042699999999999995,0.0077,-3.470160886,-3.481945087,-0.0084,-2.869865807,0.5280209477526656,0.005841315,0.030614999999999996
196710,0.0075,0.002985075,0.000358545,-0.596123204,0.0517,0.0075,0.044199999999999996,0.0098,-3.500133193,-3.467874026,-0.0004,-2.904009989,0.5135648457902575,0.005599816,-0.031348
196711,0.007,0.00297619,0.000444914,-0.598008219,0.0549,0.0093,0.045599999999999995,0.0119,-3.47064677,-3.500133193,-0.04,-2.872638551,0.5409552822424807,0.003715221,0.002835
196712,0.0065,0.002967359,0.00095478,-0.599889687,0.0567,0.0094,0.0473,-0.0076,-3.471711166,-3.47064677,-0.0196,-2.871821479,0.543382697,0.002772998,0.023778999999999998
196801,0.0074,0.00295858,0.000270886,-0.601767622,0.0556,0.0059,0.049699999999999994,-0.0065,-3.497648463,-3.471711166,0.0192,-2.895880841,0.525792445,0.014361110027660029,-0.045875
196802,0.0067,0.005899705,0.000483346,-0.605205181,0.0536,0.0036,0.05,0.0033,-3.449391453,-3.494229656,0.0328,-2.844186272,0.5563023834851017,0.012854235,-0.0308
196803,0.007,0.002932551,0.00082043,-0.608605849,0.0542,0.0044,0.049800000000000004,0.007,-3.414263573,-3.445984295,-0.0033,-2.805657725,0.5662105889351576,0.010450810193127666,0.005896
196804,0.0074,0.002923977,0.001395506,-0.611973891,0.056,0.0043,0.051699999999999996,0.0015,-3.420224257,-3.410867984,-0.0212,-2.808250366,0.5668098064638919,0.012677245923167827,0.079792
196805,0.0076,0.002915452,0.001607559,-0.615398945,0.0547,0.0009,0.0538,-0.0179,-3.494461393,-3.415715791,0.0227,-2.879062449,0.5223520641950407,0.008140239,0.011874
196806,0.0076,0.002906977,0.000386513,-0.618780238,0.0547,-0.0019,0.056600000000000004,-0.0011,-3.501077066,-3.489969803,0.0043,-2.882296827,0.5300333704115684,0.010646500945249594,0.005616
196807,0.0079,0.005797101,0.000499481,-0.622121667,0.0534,-0.0018,0.0552,-0.0108,-3.505687954,-3.496608904,0.023,-2.883566287,0.5307418133214524,0.012090181412477469,-0.022244
196808,0.0074,0.005763689,0.00075662,-0.623044925,0.0517,-0.0014,0.053099999999999994,0.0052,-3.482589219,-3.501239668,0.0289,-2.859544294,0.5396375990939978,0.013885528,0.012215
196809,0.008,0.00286533,0.000316402,-0.623955868,0.052,0.0011,0.0509,0.020900000000000002,-3.489551134,-3.478157318,-0.0003,-2.865595266,0.5318021004229864,0.018035137689828683,0.035051
196810,0.0082,0.002857143,0.000268231,-0.624861273,0.0531,0.0012,0.0519,0.0049,-3.522957342,-3.485142088,-0.0102,-2.898096069,0.5091954391476721,0.018287123,0.004187
196811,0.0075,0.005698006,0.000268413,-0.626343004,0.0543,0.0008,0.0535,-0.0028,-3.525749359,-3.518567651,-0.0132,-2.899406355,0.5003202469576539,0.019410181952969365,0.04938
196812,0.0082,0.002832861,0.000262966,-0.627808122,0.0566,0.0021,0.0545,0.0043,-3.56822521,-3.521375581,-0.0269,-2.940417088,0.48371705851301416,0.021188786,-0.045126
196901,0.0078,0.002824859,0.000333982,-0.629259913,0.0598,0.0002,0.0596,0.012999999999999998,-3.521366277,-3.563873736,-0.0363,-2.892106364,0.5049006622516556,0.031961447,-0.012847
196902,0.0073,0.002816901,0.000606787,-0.629474086,0.0617,0.0003,0.061399999999999996,0.0345,-3.509896474,-3.518114241,-0.0206,-2.880422388,0.5036731673801597,0.036524492,-0.046921
196903,0.0064,0.005617978,0.000595574,-0.629686827,0.0618,0.0006,0.061200000000000004,-0.0202,-3.458122039,-3.50665498,0.0042,-2.828435213,0.5263971896024127,0.041317329,0.030247000000000003
196904,0.0066,0.008379888,0.000541617,-0.62989815,0.062,0.0018,0.0602,-0.021,-3.488755204,-3.454891019,0.001,-2.858857054,0.5570402360285629,0.039508004,0.017471
196905,0.0065,0.005540166,0.000550428,-0.627822927,0.0593,-0.0018,0.0611,-0.0092,-3.506782952,-3.48553459,0.0427,-2.878960025,0.5484224041760509,0.044290952,-0.000946
196906,0.0073,0.002754821,0.000426897,-0.625755019,0.0635,0.0031,0.0604,0.0263,-3.501352063,-3.503572677,-0.049,-2.875597044,0.555804429,0.044005646,-0.059457
196907,0.0072,0.005494505,0.00075224,-0.623697792,0.0623,-0.0021,0.0644,-0.0179,-3.440970903,-3.49815206,0.0214,-2.817273111,0.596777334,0.04515276,-0.063932
196908,0.0076,0.005464481,0.0023057,-0.624419455,0.0621,-0.0079,0.07,-0.0074,-3.376777314,-3.43884218,0.0079,-2.752357859,0.6390179896256147,0.051160886,0.040728
196909,0.0089,0.005434783,0.000918221,-0.625139017,0.063,-0.0068,0.0698,0.0049,-3.413948207,-3.374656294,-0.0069,-2.78880919,0.6227889855626733,0.046914753,-0.030141
196910,0.0091,0.002702703,0.000891555,-0.625853545,0.0677,-0.0032,0.0709,0.0287,-3.386486531,-3.411828501,-0.0531,-2.760632986,0.6408884625318231,0.048391224,0.0409
196911,0.0089,0.005390836,0.000753723,-0.618551693,0.0653,-0.0047,0.07,-0.0238,-3.428723112,-3.385429947,0.0365,-2.810171419,0.6087687940279677,0.048630281,-0.034352
196912,0.009,0.00536193,0.000509125,-0.611210259,0.0676,-0.0048,0.0724,-0.0228,-3.391753786,-3.427664475,-0.0243,-2.780543527,0.6415117567401207,0.047904009,-0.023322
197001,0.0093,0.005333333,0.001163582,-0.603831655,0.0687,-0.0095,0.0782,-0.0066,-3.371868511,-3.390699433,-0.0068,-2.768036856,0.6510820130941076,0.034273783303565106,-0.081398
197002,0.0095,0.00265252,0.00106709,-0.594090261,0.0693,-0.0094,0.0787,0.0162,-3.291261253,-3.370815268,-0.0021,-2.697170992,0.7003467462301428,0.034473208,0.053321
197003,0.0085,0.005291005,0.001058714,-0.58427067,0.0651,-0.0062,0.0713,-0.0186,-3.341558063,-3.29020596,0.0587,-2.757287393,0.6701475070409856,0.035855217,-0.002894
197004,0.0079,0.005263158,0.000963563,-0.574377854,0.0661,-0.0002,0.0663,0.0023,-3.341958497,-3.340507037,-0.0068,-2.767580643,0.6903267690975978,0.035841581177216954,-0.093831
197005,0.0087,0.007853403,0.00161469,-0.566793307,0.0699,0.0048,0.0651,0.016300000000000002,-3.246066879,-3.340908576,-0.0413,-2.679273572,0.7367505807871533,0.035712125,-0.059989
197006,0.0087,0.002597403,0.008151871,-0.55916553,0.0743,0.0059,0.0684,0.030500000000000003,-3.182110644,-3.245014911,-0.0468,-2.622945114,0.7742276283478955,0.038661028309579064,-0.054832
197007,0.0077,0.005181347,0.002651909,-0.551496663,0.0709,0.0041,0.0668,-0.0485,-3.129735253,-3.181062925,0.0486,-2.57823859,0.7933814170555791,0.042290748,0.070323
197008,0.0096,0.005154639,0.002126499,-0.540741837,0.0687,0.0042,0.0645,0.0237,-3.199421828,-3.128688631,0.0319,-2.658679991,0.7387075682449735,0.043073822,0.044478000000000004
197009,0.013099999999999987,0,0.001887124,-0.529887946,0.0694,0.0053,0.0641,0.0119,-3.241871904,-3.198373163,-0.0019,-2.711983959,0.7092782965811294,0.038729252606242486,0.029301999999999995
197010,0.013000000000000012,0.005128205,0.001057986,-0.518943058,0.068,0.0068,0.061200000000000004,-0.0089,-3.273292762,-3.240827472,0.0228,-2.754349704,0.7129147604774675,0.037942419,-0.013632
197011,0.012999999999999998,0.005102041,0.001043412,-0.509775071,0.0693,0.0102,0.0591,0.0013,-3.267066619,-3.278532169,-0.0109,-2.757291548,0.7176982835060414,0.036962491060234325,0.049787
197012,0.013300000000000006,0.005076142,0.000885428,-0.500422821,0.0637,0.010900000000000007,0.0528,-0.0207,-3.318686656,-3.272330454,0.0791,-2.818263835,0.6829200720321373,0.035224928,0.054484
197101,0.014799999999999994,0.005050505,0.000535191,-0.490882859,0.0648,0.016099999999999996,0.0487,0.045599999999999995,-3.379194884,-3.323981531,-0.0084,-2.888312025,0.6464263576979926,0.031461707,0.039028
197102,0.013800000000000007,0,0.000541037,-0.499903575,0.0612,0.016799999999999995,0.0444,0.0026,-3.422064405,-3.38238468,0.0506,-2.92216083,0.6244099021301094,0.03059313,0.010017000000000002
197103,0.0131,0.002512563,0.000451438,-0.508900695,0.0629,0.025899999999999992,0.037000000000000005,-0.0203,-3.43429733,-3.425264408,-0.0163,-2.925396635,0.6170704231762684,0.025801375062031392,0.036067999999999996
197104,0.012500000000000011,0.002506266,0.000492715,-0.517874676,0.0593,0.025500000000000002,0.0338,-0.0268,-3.473642665,-3.437507606,0.0526,-2.955767989,0.6338113825093712,0.026398845134115913,0.034165
197105,0.011999999999999997,0.0025,0.000307568,-0.525310748,0.0619,0.0233,0.038599999999999995,0.0047,-3.510358601,-3.474713978,-0.0283,-2.985047853,0.6086541014069552,0.026556978719424966,-0.04005
197106,0.010899999999999993,0.004987531,0.000539272,-0.53271283,0.0624,0.020999999999999998,0.0414,-0.0155,-3.468987596,-3.511434286,-0.0006,-2.936274766,0.6314096562055938,0.029722577401961048,-0.001261
197107,0.011099999999999999,0.007444169,0.000924559,-0.540071192,0.0641,0.016600000000000004,0.0475,0.0266,-3.470763565,-3.470061213,-0.0159,-2.930692374,0.6432210427093387,0.027278498261608483,-0.044827
197108,0.011200000000000002,0.002463054,0.000518435,-0.548015173,0.0643,0.0103,0.054000000000000006,-0.0055,-3.429636253,-3.471838336,0.003,-2.88162108,0.667730625,0.025796320524999812,0.037335999999999994
197109,0.011700000000000002,0.002457002,0.002451185,-0.555914824,0.061,0.011599999999999992,0.049400000000000006,0.0083,-3.466174654,-3.430715413,0.0471,-2.91025983,0.638257597,0.026781963,-0.008738
197110,0.011499999999999996,0,0.000524264,-0.563768043,0.0598,0.012899999999999995,0.046900000000000004,-0.0306,-3.460259771,-3.467251744,0.0204,-2.896491728,0.6460848296306315,0.027934416899833794,-0.043829
197111,0.010900000000000007,0.00245098,0.000661946,-0.582367679,0.0588,0.014199999999999997,0.0446,0.0115,-3.41972842,-3.46242068,0.0167,-2.837360742,0.6831942789034565,0.029243829,-0.000802
197112,0.011200000000000015,0,0.001866276,-0.600702876,0.0596,0.017400000000000006,0.042199999999999994,0.0076,-3.41934055,-3.421890759,-0.0047,-2.818637674,0.6894892583058677,0.029451910127801992,0.08418
197201,0.011300000000000018,0.004889976,0.001183026,-0.618788613,0.0597,0.019600000000000006,0.0401,0.0179,-3.504177216,-3.421510832,0.0044,-2.885388602,0.6439002471354752,0.034023358653099176,0.016188
197202,0.010399999999999993,0,0.00049422,-0.625201341,0.0606,0.026800000000000004,0.0338,0.003,-3.522136248,-3.504177216,-0.0063,-2.896934907,0.6353569726326525,0.033075117,0.027721000000000003
